GUID,Make,Model,Mileage,Price,First Registration,Fuel Type,Seller
4b274ba5-5321-42f6-a22a-31ee2e05ac9a,skoda,kodiaq,"150,000 km","€ 17,990.-",11/2019,Gasoline,Quattro Cars
a42d35d6-ee8f-4961-99d5-d8c6a3d1d713,skoda,superb,"22,900 km","€ 43,430.-",02/2024,Diesel,Auto Singer GmbH + Co. KG
ff127918-f151-4567-8507-352cc452fe73,skoda,kodiaq,"104,182 km","€ 27,500.-",10/2018,Gasoline,AMV Wenting
23f0f657-5c78-496d-afaa-5a6035881802,skoda,kamiq,"10,500 km","€ 21,900.-",08/2022,Gasoline,Autohaus Dallgow GmbH
eb54fd6d-488b-489d-ba3d-07ec80093da5,skoda,kamiq,"18,810 km","€ 19,900.-",03/2023,Gasoline,Scar Srl
c7610090-d048-4d34-bc7c-20346e282f66,skoda,superb,"79,000 km","€ 25,900.-",02/2021,Diesel,Dirk Gärtner Kfz GmbH
f4e3292b-a6b4-487b-b4bb-1b7e9db2807e,skoda,fabia,10 km,"€ 17,777.-",06/2024,Gasoline,Autohaus Frank Voigt GmbH
09a5088a-bef8-4ece-9b40-c77457488f52,skoda,octavia,"59,500 km","€ 18,990.-",01/2020,Diesel,DB Automobile OG
ad8a7eeb-465b-4c6b-840b-630ca5efb86f,skoda,fabia,"142,974 km","€ 10,750.-",02/2018,Gasoline,Auto Mobility
0ba6365e-6671-4d05-8c62-38fd0874f356,skoda,octavia,"58,343 km","€ 20,930.-",07/2020,Diesel,Autohaus Timmer GmbH
999d2d23-e062-40bf-8b0a-161bf6dab05b,skoda,scala,"3,132 km","€ 19,895.-",04/2022,Gasoline,Weiss-Motors
b188843c-f17b-4f3e-a7c5-d5616da0bc10,skoda,kamiq,"36,960 km","€ 16,980.-",06/2020,Gasoline,Auto Bach GmbH
3a825c52-6bd1-43a3-8778-921f5feecd2a,skoda,kamiq,0 km,"€ 23,150.-",- (First Registration),Gasoline,AUTOflex24 GmbH
f47a985e-9cae-4a7c-a313-b796fb3dfa43,skoda,kamiq,"120,866 km","€ 16,999.-",10/2020,Diesel,Autohero België
f222d1c6-20d2-453c-9a13-651f6d77ecc5,skoda,kodiaq,"49,987 km","€ 34,980.-",05/2021,Gasoline,Autohaus Winterfell
f3f1c8f4-a3b3-4d0d-9cb2-20f00a23bd48,skoda,octavia,"64,986 km","€ 29,900.-",05/2021,Gasoline,Autozentrum Eminent
6d73f972-56a8-471f-8cec-b58723675c8f,skoda,scala,"39,620 km","€ 20,950.-",10/2020,Gasoline,Autohaus Müller Reudnitz GmbH
04ec5732-ed6b-4cee-83a7-4066a6f2e968,skoda,octavia,"113,387 km","€ 17,950.-",10/2019,Diesel,Kamux Auto GmbH
f35ebce0-e879-4025-a265-c2a9ead57807,skoda,superb,"256,441 km","€ 16,950.-",03/2019,Diesel,Auto Centrum Bommelerwaard
5114923f-e735-4d18-8c86-55fcb790af61,skoda,kodiaq,"65,197 km","€ 24,280.-",12/2020,Gasoline,Autohero GmbH
1c213e09-6615-4143-b798-5bb8f28a3c6c,skoda,kodiaq,"51,707 km","€ 28,990.-",06/2021,Gasoline,DB Autohaus Maintal
adc8eac0-e41d-43e9-b9b0-5e913e7fcd07,skoda,scala,"38,879 km","€ 18,490.-",04/2021,Gasoline,Autohaus Aventi GmbH
af4fd5d5-7b82-488f-86a5-b28051b63da9,skoda,kodiaq,"102,000 km","€ 24,900.-",06/2018,Gasoline,Westmann Automobile
c1ddc39f-44b3-413e-9054-9f0d475d4b41,skoda,scala,0 km,"€ 21,585.-",- (First Registration),Gasoline,AUTOflex24 GmbH
0d639c22-7ce2-4bfd-b111-25d35161c39f,skoda,octavia,"110,893 km","€ 12,950.-",09/2015,Gasoline,Autocentrum Carstar
74705012-c377-4228-bb3f-efd12067b5e7,skoda,karoq,"55,812 km","€ 22,880.-",08/2020,Diesel,Autohaus J. Wiest+Söhne GmbH
54d9934c-dda5-49ab-a909-228e5bcfab9f,skoda,kodiaq,"128,900 km","€ 27,890.-",01/2021,Diesel,Auto Knapp GmbH
01829b98-a5f0-461e-87de-a84f35517fa5,skoda,scala,"25,000 km","€ 14,500.-",09/2021,Gasoline,Autoservice srls
bb92d22a-4f0d-42be-a5e7-cad100bd8c2f,skoda,kodiaq,10 km,"€ 41,900.-",08/2024,Diesel,Autocogliati spa
217f2b1e-dffb-40f3-9bfa-59bd7c936cb5,skoda,karoq,"92,581 km","€ 20,890.-",06/2019,Gasoline,Auto Imperium Mezler und Dill GmbH
d891eb0e-8ff1-4671-9ad0-c19746e59f57,skoda,superb,"20,864 km","€ 23,980.-",11/2019,Gasoline,Autohaus Hackerott GmbH & Co. KG
36486fd5-49d8-46d4-9563-9f6cae0259be,skoda,rapid/spaceback,"223,138 km","€ 5,900.-",11/2014,Gasoline,KB Cars GmbH
570088d0-6d55-4de2-91ab-01a1ffd8c81c,skoda,octavia,"76,000 km","€ 28,890.-",05/2021,Diesel,AutoCenter Benz GmbH
4f6be5cc-534a-4c4e-94f7-5e60a50e47cc,skoda,kodiaq,15 km,"€ 39,950.-",07/2024,Gasoline,Budde Automobile GmbH
945b9141-acd0-4e22-bac4-5a10a241a7f7,skoda,rapid/spaceback,"94,800 km","€ 9,780.-",01/2018,Gasoline,AUTOflex24 GmbH
1bf16346-750d-4f53-8ea9-98b8a0dce6df,skoda,karoq,"15,675 km","€ 29,980.-",05/2023,Gasoline,Automobile Dresden Weißig
9e2c639f-5fa8-40e6-993e-6257fa5c87ba,skoda,karoq,"13,696 km","€ 22,499.-",03/2023,Gasoline,Autohero België
8d6ebbc6-578e-49fe-be77-456bf0f19214,skoda,octavia,"64,750 km","€ 26,449.-",02/2020,Diesel,Automobile Rabe - AuRa - GmbH
f07c7c02-268c-4e24-966f-6eb41785d62a,skoda,octavia,"123,000 km","€ 22,490.-",07/2020,Diesel,Automobile Trier
5094d52b-f403-4211-857e-558274096cc9,skoda,kamiq,"12,560 km","€ 13,950.-",02/2021,CNG,Autohaus Plaschka GmbH
1468093a-b6eb-4bd5-9cd0-f7e7c81fad44,skoda,superb,"19,900 km","€ 39,980.-",06/2021,Gasoline,Autohaus Ostermaier GmbH
3d6340b5-707e-410c-bb25-70e84a06f057,skoda,yeti,"209,889 km","€ 6,700.-",10/2009,Gasoline,B&S Auto's
91c1effe-6571-4cf1-a6b0-96ae49f95554,skoda,fabia,"66,897 km","€ 10,950.-",11/2017,Diesel,Auto-7
efc31848-d4b7-4df0-8a34-cdcf58766364,skoda,fabia,"86,000 km","€ 10,990.-",12/2019,Gasoline,pg-cars
ab873464-db2e-45e3-b880-22c827c9b1db,skoda,karoq,"34,000 km","€ 28,890.-",07/2020,Gasoline,Kale Automobile GmbH
bd81cc38-09e3-4a3a-9658-ee380d011477,skoda,fabia,"71,400 km","€ 12,900.-",01/2016,Gasoline,Automobilvertrieb Bremen West
2f647314-7aff-4aaf-b4bb-df6c0ed40390,skoda,fabia,0 km,"€ 20,199.-",- (First Registration),Gasoline,AUTOflex24 GmbH
768697eb-ab81-4f0c-b155-010a05f71983,skoda,kodiaq,"45,150 km","€ 34,990.-",08/2020,Diesel,Autopark W. Köster e.K.
30246e79-2523-46d9-9e03-ff0e10460203,skoda,octavia,"111,000 km","€ 17,990.-",06/2018,Diesel,pg-cars
f47dce1b-2e4e-4293-8848-f91348f97ee9,skoda,octavia,"86,000 km","€ 21,890.-",08/2020,Diesel,Kale Automobile GmbH
0beb3325-2bec-4c30-9b00-d6ea55168623,skoda,fabia,"38,266 km","€ 14,580.-",05/2022,Gasoline,DB Autohaus Bad Salzuflen
c8ac89bc-1082-4608-ba04-5cbef047489b,skoda,fabia,"193,939 km","€ 2,299.-",04/2008,Gasoline,steube-automobile e.k.
79b44cbd-52d9-42f0-81a3-9b076fd3ba78,skoda,superb,"81,154 km","€ 22,699.-",03/2021,Gasoline,Autohero België
6d891246-71df-45c9-b41d-3a738fc46b9c,skoda,kamiq,"69,600 km","€ 17,390.-",06/2020,Gasoline,Zenker Automobile
6e950253-4f59-4a98-a965-6dde0d1a313a,skoda,kodiaq,"43,380 km","€ 33,990.-",06/2022,Diesel,A&M Quality Used Cars Genk
6e7b9055-2449-4fb7-8bc8-f26c0fb11ec5,skoda,fabia,"24,988 km","€ 14,990.-",06/2022,Gasoline,DB Autohaus Bad Salzuflen
d2757a15-4400-437e-b6ec-c43ecd32ac50,skoda,octavia,"11,000 km","€ 28,863.-",05/2024,Electric/Gasoline,AUTOflex24 GmbH
462cad1b-0bbf-4687-8c52-09d679752f67,skoda,octavia,"87,991 km","€ 15,699.-",08/2019,Diesel,Auto Könninger GmbH
0160ff74-f34f-4408-8d5d-dd92e36c08e2,skoda,superb,"77,000 km","€ 19,734.-",11/2019,Diesel,Autohaus Eckstein
f5d95595-e069-4573-b320-3dc0a7b2fdc8,skoda,superb,"104,990 km","€ 23,480.-",08/2020,Diesel,Autohaus Ostermaier GmbH
d85993e6-becf-423b-9300-a44b1186439d,skoda,scala,"16,000 km","€ 20,350.-",07/2021,Gasoline,Autohaus Küver GmbH
d32b0336-f01b-4397-a017-5f4928404a16,skoda,yeti,"139,701 km","€ 9,450.-",09/2013,Gasoline,Autobedrijf Rob Sengers
104575cf-9b0b-463d-85a7-eb5fec03dbf8,skoda,fabia,15 km,"€ 17,750.-",- (First Registration),Gasoline,Weiss-Motors
36d376cf-4de0-4e19-9ba9-ca57339c14da,skoda,kodiaq,"121,000 km","€ 20,890.-",11/2018,Gasoline,Kale Automobile GmbH
e517cd5b-f77f-479d-b7ab-f8098073574a,skoda,kodiaq,"68,315 km","€ 29,881.-",03/2020,Diesel,autoForum Wiegers GmbH
db3b603a-4199-46ac-a737-ff624f4fd940,skoda,superb,"67,800 km","€ 41,950.-",05/2022,Gasoline,Autohaus Plaschka GmbH
263f0b7f-d84f-4b3d-b55e-39e5e1eaa33f,skoda,kamiq,"32,000 km","€ 19,890.-",02/2020,Gasoline,Kale Automobile GmbH
b955f731-ec4d-4774-8c04-e80397aa52b7,skoda,fabia,"98,468 km","€ 9,250.-",11/2015,Gasoline,Autohaus Nouvertné Am Schlagbaum GmbH & Co. KG
da3182be-672e-469d-91ef-fc18a7e5468e,skoda,superb,"125,000 km","€ 25,421.-",10/2019,Diesel,CMR Automobile e.K.
4fd49738-7d82-4f4c-8aaf-89636071aed5,skoda,octavia,"102,450 km","€ 21,989.-",02/2019,Diesel,Automobile Rabe - AuRa - GmbH
6d011e15-a4b5-41e6-9cf8-9b96a79461d8,skoda,fabia,"27,937 km","€ 14,850.-",05/2022,Gasoline,DB Autohaus Bad Salzuflen
63440121-a449-4fa8-9f9d-363f5e265fda,skoda,kodiaq,"121,736 km","€ 26,299.-",08/2020,Diesel,Autohero België
95af0a21-900e-4891-8c30-4bc27f8eb548,skoda,kamiq,"41,800 km","€ 19,888.-",07/2021,Gasoline,Autozentrum Specht GmbH
b4eaf079-082f-47b9-97b1-28bc1ed8f86d,skoda,fabia,"15,199 km","€ 16,950.-",06/2022,Gasoline,Autohaus Nouvertné Am Schlagbaum GmbH & Co. KG
224f9553-a471-4883-9308-46e0a0d57f8a,skoda,kodiaq,"78,608 km","€ 26,900.-",05/2020,Diesel,Luxvan
5fd3021d-bb35-4b7f-93e7-7504f1793799,skoda,kodiaq,"157,800 km","€ 24,760.-",06/2018,Diesel,Auto Zentrum Wardenburg
448d50b7-3f68-41d6-a56f-8527952d2c63,skoda,octavia,"21,100 km","€ 29,760.-",11/2023,Diesel,Auto Singer GmbH + Co. KG
9a867363-30cf-4e80-9add-d92c0f7475a5,skoda,superb,"77,294 km","€ 20,990.-",01/2020,Diesel,OutletCars.at – Wels
b64c5bba-6624-4269-92e0-95baeaffa79d,skoda,scala,"54,500 km","€ 15,795.-",08/2020,Gasoline,Weiss-Motors
9953e460-2a38-4cf6-b4fc-23d74f9b68c1,skoda,enyaq,0 km,"€ 42,078.-",- (First Registration),Electric,ReStart-AUTO
aa0d9c6f-8e38-49e4-be15-feb688c5ac60,skoda,kamiq,0 km,"€ 26,449.-",- (First Registration),Gasoline,EU Automobile Krämer
61138247-b911-47b2-b780-8a73aff842fc,skoda,karoq,"146,290 km","€ 16,890.-",08/2019,Diesel,Hommert Auto Zentrum GmbH
a6263afd-1424-468e-937d-805316018cf8,skoda,kodiaq,"19,997 km","€ 37,490.-",01/2023,Diesel,Autoconnect24 e.K.
5ac4d569-eafd-475b-bf1c-088e3f978c08,skoda,kodiaq,"149,800 km","€ 29,890.-",01/2020,Diesel,Auto Knapp GmbH
ad7cde70-9d24-4491-8a13-f30bf8ad556f,skoda,octavia,"135,000 km","€ 25,950.-",03/2021,Diesel,Kale Automobile GmbH
8f3ef00a-a581-44e2-ae46-d88b133cde22,skoda,superb,"114,453 km","€ 20,390.-",08/2019,Gasoline,Autobedrijf van Schie
cd042193-8331-4611-8462-3a0369d1a170,skoda,octavia,"125,000 km","€ 15,990.-",07/2019,Diesel,Automobile Trier
378e120f-6d4f-41eb-bc39-92007d5ada65,skoda,karoq,"76,000 km","€ 27,890.-",01/2020,Diesel,Kale Automobile GmbH
8536e6fe-dd5a-4d88-90f0-a1263e68a7d1,skoda,kamiq,"64,100 km","€ 15,950.-",07/2020,Gasoline,Walter Schneider GmbH & Co. KG
8f523706-1b4e-4ecf-948a-a202ec2f7dd4,skoda,karoq,"89,500 km","€ 16,720.-",02/2018,Diesel,Carpoint Spa
d65d522b-10e5-48b9-8948-b86f7c77dfbc,skoda,fabia,"50,000 km","€ 12,900.-",04/2022,Gasoline,Auto Plus 24 srl
31725f8a-2d1d-421b-829e-714aeb6afff9,skoda,superb,"186,847 km","€ 4,500.-",03/2004,Gasoline,WhiteStone Autohaus GmbH
1b98fd95-8715-4c66-a1b2-30fa35a8aea9,skoda,yeti,"121,470 km","€ 13,870.-",07/2016,Gasoline,Auto Brucker GmbH
50f0ecfb-0749-4f1e-a6e8-e2c112a0c2ba,skoda,octavia,"53,007 km","€ 15,199.-",03/2019,Diesel,Autohero België
058f29ea-04b6-4935-8264-8145d3d1348d,skoda,scala,"57,007 km","€ 16,980.-",12/2021,Gasoline,Automobile Dresden Weißig
d8d56303-a109-4d65-a1b8-4d6df0aabb75,skoda,superb,"62,054 km","€ 28,499.-",12/2020,Diesel,auto mega store gmbh
0605f2c0-ba13-4281-80b1-0467330bef7b,skoda,fabia,"55,000 km","€ 13,990.-",03/2015,Gasoline,Automobile Trier
6461771a-9cc4-4d4f-bd76-11684936debc,skoda,fabia,"160,497 km",€ 690.-,04/2007,Gasoline,Autohaus Lehner GmbH
cd079254-d9be-4931-9dfa-337720318aed,skoda,kamiq,"43,486 km","€ 20,999.-",05/2021,Gasoline,Nissan Leo Peeters
87f666ce-9dab-4c31-8872-1b24e139f186,skoda,fabia,"3,000 km","€ 15,870.-",05/2024,Gasoline,Maschek Automobile GmbH Co. KG
4042c586-8191-43e3-b5b2-0ee00f9332fa,skoda,karoq,"26,312 km","€ 23,500.-",08/2022,Gasoline,Vicentini Spa
99d41d9c-7edb-4bad-b3ab-cb80cbc803a8,skoda,superb,"73,877 km","€ 29,950.-",07/2022,Diesel,Achille Car srl
002d4470-e903-4894-8259-9ee880c8fde3,skoda,superb,"82,950 km","€ 23,980.-",12/2017,Diesel,RK Autowelt Belda GmbH
0c22fce2-eb06-46b0-a674-a00aa4382f24,skoda,octavia,"88,243 km","€ 18,950.-",04/2018,Gasoline,Zaya GmbH
19ef65f6-31b0-4900-b14e-8baa574a639a,skoda,kodiaq,"51,980 km","€ 29,881.-",02/2020,Diesel,Autoforum Wiegers GmbH
d2615674-016d-4576-869f-dbad3f3dd939,skoda,octavia,"53,450 km","€ 23,980.-",02/2021,Electric/Gasoline,RK Autowelt Belda GmbH
73b9757b-aaef-4080-9b86-b3d08c11b0b0,skoda,kodiaq,"7,850 km","€ 44,980.-",12/2023,Diesel,Autohaus Brütsch GmbH
a7667ab3-1d4a-4cfc-8255-713f3b5ab9bf,skoda,octavia,"62,450 km","€ 22,449.-",02/2021,Diesel,Automobile Rabe - AuRa - GmbH
803f1ca3-3755-44b8-8886-b1ad301473a1,skoda,superb,"1,175 km","€ 39,900.-",05/2024,Diesel,Mehr-Marken-Autohaus Prox & Walter
5ba719d3-0985-4075-9dc8-1bbe3311effc,skoda,octavia,"101,010 km","€ 14,699.-",05/2019,Gasoline,Autohero België
df9a4006-d199-4a7f-acd3-674b1ed5ae49,skoda,kodiaq,"76,450 km","€ 31,449.-",03/2020,Diesel,Automobile Rabe - AuRa - GmbH
49a89304-a254-4754-a33c-843aed0d6814,tesla,model s,"92,700 km","€ 24,998.-",09/2016,Electric,AutoPark Maurer
df8fd960-9f59-4459-9c41-7eb0d2ea0a2e,tesla,model 3,"134,114 km","€ 22,900.-",03/2019,Electric,Ruud van den Beld Auto's
4c0a588c-2a98-4d0e-a1cd-1041daa63749,tesla,model 3,"139,377 km","€ 19,900.-",09/2019,Electric,Autobedrijf Favoriet
cae91f53-44fb-4e92-865a-d1e1ff404b0a,tesla,model s,"36,787 km","€ 34,900.-",06/2018,Electric,VALLESCAR
2739f730-843f-4fde-a558-5ba66b0a4756,tesla,model 3,"155,903 km","€ 22,600.-",08/2019,Electric,Autobedrijf Favoriet
9d4c466c-653b-4912-973d-9283fd0d1c82,tesla,cybertruck,"2,000 km","€ 259,000.-",07/2024,Electric,elektroauto.at Handels GmbH
363d587a-c515-4ea8-9ec7-6b00c8ee7cf2,tesla,model 3,"104,059 km","€ 23,990.-",06/2019,Electric,LeasePlan Used Cars Liège
1ec533e4-fc51-4c21-80af-eed36b25842f,tesla,model x,"195,084 km","€ 27,900.-",09/2017,Electric,Ruud van den Beld Auto's
82ec2ba9-4a21-46cd-a8c1-5ea0e434e52f,tesla,model 3,"18,217 km","€ 35,299.-",11/2022,Electric,auto mega store gmbh
3c327003-1a92-424a-a466-826a85f61cfc,tesla,model x,"131,035 km","€ 39,900.-",11/2018,Electric,Ruud van den Beld Auto's
e8aa5b4a-edba-4c12-99d0-6f4502db6ebd,tesla,model 3,"5,900 km","€ 42,900.-",05/2024,Electric,CarMatch
ea4390bd-0812-4813-a4ff-19aa1ed06893,tesla,model s,"110,011 km","€ 26,999.-",09/2018,Electric,Tulp Autobedrijf
13ec36a8-201f-439a-a81d-ca79639b2776,tesla,model 3,"32,450 km","€ 24,850.-",08/2020,Electric,Autohaus Thiede GmbH
38683a8c-e634-44ad-a5a0-9de0f16c836f,tesla,model s,"120,420 km","€ 25,899.-",09/2017,Electric,Autohaus Müller GmbH
8db479d5-5e12-4aa9-b6f3-08647bb75fdf,tesla,model s,"32,400 km","€ 45,960.-",09/2020,Electric,HUK-COBURG Autowelt GmbH
3a91a5d4-8132-4d1d-bb94-a84cd0c11a37,tesla,model 3,"79,450 km","€ 28,990.-",03/2019,Electric,EVERCAR Gent
eaeb262c-47df-4407-9587-dc3e3ba28d0d,tesla,model s,"104,600 km","€ 24,950.-",06/2017,Electric,Automakelaar aan Huis
8f49cb5e-8f7f-4b86-9c1c-ccfb7d00a729,tesla,model 3,"66,100 km","€ 23,999.-",12/2019,Electric,Piek Automotive
2fa3bd9a-3d79-40a4-bd7c-ada9dab172d9,tesla,model s,"218,692 km","€ 23,950.-",05/2016,Electric,Auto Egberts B.V.
363d587a-c515-4ea8-9ec7-6b00c8ee7cf2,tesla,model 3,"104,059 km","€ 23,990.-",06/2019,Electric,LeasePlan Used Cars Liège
2f515f12-d261-4967-8e0e-b80fbed6072f,tesla,model 3,"98,612 km","€ 21,900.-",12/2019,Electric,Autobedrijf Favoriet
6abca657-848e-492e-8257-6cf3527addca,tesla,model s,"172,362 km","€ 27,999.-",12/2018,Electric,Piek Automotive
c344c06d-565b-4b69-9d16-d30ad0a8913a,tesla,model y,"23,757 km","€ 49,995.-",01/2024,Electric,Lazoore-Cars
f781fbb6-6edd-4967-aa58-63df781fb7ef,tesla,model 3,"120,850 km","€ 19,990.-",08/2019,Electric,Autohaus Thiede GmbH
45cbd891-425e-4837-ab5c-8c3f60011c7b,tesla,model 3,"102,955 km","€ 24,990.-",06/2019,Electric,Leaseplan Used Cars Aartselaar
f724cf21-ed02-4b73-9091-703a4ec17768,tesla,model 3,"182,458 km","€ 24,999.-",06/2019,Electric,Piek Automotive
29090b51-a9ec-4c9d-9860-26fea093f063,tesla,model 3,"104,621 km","€ 27,890.-",06/2020,Electric,LeasePlan Used Cars Liège
f4e83a97-1b59-4e4a-ad6a-eca81a4955ca,tesla,model s,"114,600 km","€ 38,900.-",03/2017,Electric,Autobedrijf Favoriet
192415e7-be5a-4b31-8538-7305b704a525,tesla,model 3,"109,959 km","€ 25,999.-",04/2019,Electric,Piek Automotive
a9841e99-a5bb-4e2e-afe5-9f28c0e38c3b,tesla,model y,"23,632 km","€ 44,970.-",11/2022,Electric,Starcar outlet cars
945dfcd2-2fac-47b0-b67f-b0902d15d1c5,tesla,model 3,"95,000 km","€ 24,990.-",09/2019,Electric,Auto Reiter GmbH
890f5004-c3ad-4075-a524-62f024776180,tesla,model y,"24,116 km","€ 43,790.-",09/2022,Electric,Bonnermann & Hüls GmbH
771f1339-f039-40bb-9994-9778acb67706,tesla,model 3,"23,500 km","€ 29,450.-",09/2020,Electric,Auto Zentrum Wardenburg
b07e761b-5c0b-4b48-a45a-404c2d41761c,tesla,model x,"158,913 km","€ 33,980.-",03/2017,Electric,B&Y AUTOCENTER
eac2473e-1daa-4b41-94cc-fe58812a291d,tesla,model s,"199,000 km","€ 18,990.-",09/2014,Electric,Zenker & Aleiner GBR
113922f5-18b1-427f-821f-40b1afa4a2fc,tesla,model 3,"9,784 km","€ 34,970.-",12/2022,Electric,Starcar outlet cars
e6cad4e1-c004-4024-a0ba-0e8a899460c1,tesla,model s,"112,534 km","€ 24,999.-",02/2014,Electric,Piek Automotive
0d906d86-78a0-423b-8e7d-5c7a1943e707,tesla,model s,"112,090 km","€ 34,990.-",07/2016,Electric,VAB-Tweedehandswagens
d373a054-ab84-423f-9782-15e0e8b8742c,tesla,model 3,"89,747 km","€ 21,750.-",11/2019,Electric,Autobedrijf Jos Priem
82ec2ba9-4a21-46cd-a8c1-5ea0e434e52f,tesla,model 3,"18,217 km","€ 35,299.-",11/2022,Electric,auto mega store gmbh
611edb0e-f1de-4db8-b674-ea7a211a1ad5,tesla,model 3,"32,200 km","€ 35,950.-",05/2021,Electric,Auto Zentrum Wardenburg
9f6e3efb-45a2-45f6-aba7-dbd7ae7c3b8f,tesla,model 3,"42,700 km","€ 26,988.-",06/2021,Electric,Autohaus Lang GmbH
080ac49f-d6c5-4224-b0b5-db455f643c4d,tesla,model s,"101,319 km","€ 37,990.-",05/2019,Electric,Leaseplan Used Cars Aartselaar
086eb829-cc47-4ed2-96e9-2214328a2ced,tesla,model y,"12,996 km","€ 51,750.-",12/2022,Electric,Premium Quality Cars Poperinge
7c442433-1901-4b91-9ead-bf3938f44081,tesla,model 3,"71,339 km","€ 29,190.-",03/2020,Electric,Leaseplan Used Cars Aartselaar
4b8c1494-7f0c-4f6e-acd3-c268a6d9a5a6,tesla,model 3,"41,884 km","€ 32,900.-",06/2022,Electric,ECAR.NL
0cbec17a-5920-4a68-b773-d1f1dc9049a8,tesla,model 3,"141,288 km","€ 24,450.-",03/2020,Electric,Autobedrijf Botticars
5c960357-d60a-4832-bbda-6cdbac026c77,tesla,model y,"29,930 km","€ 39,890.-",12/2022,Electric,Budde Automobile GmbH
16d5c6dd-0c3e-459f-99cb-b5d49c9455b8,tesla,model 3,"35,700 km","€ 42,900.-",02/2023,Electric,COYSMAN MOTORS
9cf7f500-d60d-4ed9-8f51-4157ec71f44f,tesla,model 3,"79,363 km","€ 25,800.-",11/2019,Electric,Autobro di Carzooon spa
ef12fbf3-8299-4825-bd31-7c06d7d45e5f,tesla,model 3,"67,050 km","€ 26,990.-",09/2019,Electric,Automobile Ataei GmbH
cf19d329-9e26-4b08-9db6-b9435221859e,tesla,model y,"118,863 km","€ 36,950.-",02/2022,Electric,Autostad Den Haag
3a79c774-08f7-406e-8f86-6d6ceb952ed4,tesla,model s,"180,794 km","€ 19,950.-",09/2014,Electric,ECC Electric Car Company B.V.
4b130be9-a07a-4898-af4e-e058d42e1268,tesla,model 3,"93,928 km","€ 26,900.-",06/2019,Electric,ECAR.NL
9b327018-c4a5-4dea-97cc-0b27ad499fae,tesla,model 3,"57,000 km","€ 29,900.-",11/2019,Electric,Auto Maggiolo Srl
2215699a-0984-4b75-b6a4-a7d5fc1ab2e6,tesla,model x,"107,696 km","€ 30,500.-",08/2017,Electric,PGN bvba
2094f0dd-7d93-4f4f-a855-1a7476c57dfd,tesla,model 3,"18,250 km","€ 31,990.-",12/2020,Electric,Autohaus Reiterer GmbH
056b193b-3f25-4c92-a7da-8d7b582bdeeb,tesla,model 3,"12,719 km","€ 39,890.-",03/2023,Electric,ASP Autosalon Berlin GmbH
3fe0068c-737f-4474-ba11-7718d2159ab0,tesla,model y,"21,696 km","€ 42,950.-",06/2022,Electric,ECAR.NL
e8aa5b4a-edba-4c12-99d0-6f4502db6ebd,tesla,model 3,"5,900 km","€ 42,900.-",05/2024,Electric,CarMatch
99004e99-1b3a-452a-95b6-73a7b047cbe6,tesla,model y,"16,500 km","€ 44,990.-",01/2024,Electric,Autohaus Müller GmbH
6bf36c02-251c-4783-a87a-6cd8ae861bd2,tesla,model 3,"105,100 km","€ 23,990.-",07/2020,Electric,Autohaus Thiede GmbH
4fd79fbe-2056-400d-9563-d3314f6d1adf,tesla,model y,"20,500 km","€ 46,200.-",11/2022,Electric,Gigli Cars
91d23097-ea05-4702-9454-bf1924b55bd5,tesla,model 3,"43,007 km","€ 32,900.-",03/2022,Electric,ECAR.NL
cbf21f15-12a7-468b-aff9-b0a7e2e79120,tesla,model 3,"103,500 km","€ 23,950.-",06/2020,Electric,Autohaus Thiede GmbH
3e300db7-ba87-4dd2-9d85-34a1d01573e3,tesla,model 3,"22,553 km","€ 40,950.-",11/2022,Electric,Premium Quality Cars Poperinge
dbd8c1a9-3ae0-4608-820e-7bc4d11d5e73,tesla,model s,"113,000 km","€ 36,950.-",01/2019,Electric,MK Motors BV
3f3d9692-cd1a-4a4b-a5af-16ad70a13764,tesla,model 3,"125,292 km","€ 20,450.-",06/2019,Electric,Autobedrijf Boere
770de696-4f13-4a67-875e-87eb04cbb5d5,tesla,model 3,"119,956 km","€ 21,800.-",05/2020,Electric,Auto Prohaska GmbH
55f33934-43e5-4c2e-a6cb-d5cfce85c3a9,tesla,model y,"18,790 km","€ 45,690.-",09/2022,Electric,EVERCAR Gent
959fa18c-e5b7-47da-b9cd-dafc0f125c6a,tesla,model s,"168,137 km","€ 19,950.-",09/2013,Electric,Autobedrijf de Gooijer B.V.
0e454637-ea20-438d-978b-ad09b81ad965,tesla,model 3,"58,466 km","€ 34,950.-",03/2022,Electric,ECAR.NL
9ab228b3-2e15-4729-819b-9e3b96dded86,tesla,model s,"63,815 km","€ 49,950.-",12/2019,Electric,Russcher Auto's
b7969b34-296a-43e3-9c8f-ad0a4bb7e253,tesla,model y,"22,397 km","€ 50,950.-",12/2022,Electric,Premium Quality Cars Poperinge
f95fdc0e-3601-4319-94f2-e53f93ec62eb,tesla,model 3,"97,481 km","€ 23,745.-",06/2019,Electric,Vaartland.nl Breda
20385762-1be8-4592-b223-20a25c0d7c66,tesla,model y,"10,150 km","€ 48,970.-",11/2022,Electric,Makro GmbH & Co. KG
eab313d5-bd87-4693-aff2-b81818e82302,tesla,model 3,"46,877 km","€ 31,999.-",12/2020,Electric,CLD Auto Srl
ba17b5f6-1247-4224-87f8-bde4f14fbced,tesla,model x,"85,400 km","€ 39,990.-",07/2019,Electric,AUTOMOVILES BCN
